model,task,from_lang,to_lang,success,valid,codebleu,bleu,meteor,rouge1,rouge2,rougeL,rougeLsum,chrF,ter,wer
codegemma7b,file_create,rs,c,1.0,0.0,0.35584792251475206,0.15424828866794202,0.3138076249846996,0.18333333333333332,0.10169491525423728,0.18333333333333332,0.18333333333333332,31.161591034077986,91.37931034482759,0.9454545454545454
stablecode,str_append,cpp,py,1.0,1.0,0.2805526818069136,0.0,0.1886792452830189,0.09090909090909091,0.0,0.09090909090909091,0.06818181818181818,11.751424324754005,459.99999999999994,5.666666666666667
codegeex4,bit_ops,py,c,1.0,0.0,0.2701978573578413,0.05205024011306805,0.27785683159800467,0.0998080614203455,0.03082851637764933,0.08061420345489442,0.09596928982725528,22.6339999373596,401.0,3.9797979797979797
stablecode,str_match,cpp,c,1.0,0.0,0.245985360850326,0.22662733843412863,0.3622034775020011,0.30622009569377995,0.05797101449275362,0.22966507177033493,0.2870813397129187,30.035068212863635,84.95575221238938,0.8796296296296297
magicoder7b,str_interp,java,py,1.0,1.0,0.35798359763696297,0.1380348602613641,0.42845022624434387,0.33333333333333337,0.0909090909090909,0.33333333333333337,0.33333333333333337,26.447273651002913,81.81818181818183,0.7777777777777778
granitecode3b,file_exists,rs,cpp,1.0,0.0,0.47678538450623553,0.4874263931821648,0.6243251267655942,0.5664739884393064,0.4093567251461988,0.4855491329479769,0.5549132947976878,62.16879321176493,92.64705882352942,1.0923076923076922
codegeex4,str_append,c,java,1.0,1.0,0.46605982824038206,0.19163714040651192,0.5882764437192841,0.3333333333333333,0.2368421052631579,0.3333333333333333,0.3333333333333333,53.43244453822972,209.52380952380955,2.2
yicoder9b,str_prepend,rs,js,1.0,1.0,0.4324993255644227,0.5322649319352329,0.6423981357248782,0.4615384615384615,0.25,0.4615384615384615,0.4615384615384615,41.054084390155374,66.66666666666666,0.75
magicoder7b,logic_ops,js,cpp,1.0,0.0,0.4456313939151333,0.36550575622710774,0.624829617194674,0.5346534653465347,0.3636363636363637,0.5346534653465347,0.5346534653465347,36.362983014301285,55.35714285714286,0.6
granitecode8b,bit_ops,cpp,rs,1.0,0.0,0.4513127158542511,0.2355686758448579,0.4866543061472169,0.2510121457489879,0.07346938775510205,0.17813765182186234,0.23481781376518218,33.24076944074783,248.4848484848485,2.5538461538461537
granitecode3b,str_interp,rs,cpp,1.0,0.0,0.3771518870363087,0.08549286576095481,0.4387706467188988,0.13333333333333333,0.05181347150259068,0.13333333333333333,0.12307692307692307,38.665413661743656,420.0,4.484848484848484
stablecode,str_match,js,java,1.0,0.0,0.1729993720410204,0.0,0.25820384129416984,0.06557377049180327,0.0,0.06557377049180327,0.06557377049180327,21.459405365781166,321.42857142857144,4.090909090909091
codeqwen,file_rename,rs,py,1.0,1.0,0.3574921030438907,0.21017642648555626,0.3678505117972584,0.10256410256410256,0.02631578947368421,0.10256410256410256,0.10256410256410256,40.841621445623645,311.11111111111114,3.0625
codegeex4,dir_make,java,cpp,1.0,0.0,0.3269918831924137,0.4337216015012812,0.46101443739611075,0.48695652173913045,0.24778761061946905,0.3826086956521739,0.48695652173913045,51.877270434157964,81.13207547169812,0.9215686274509803
yicoder2b,bit_ops,cpp,go,1.0,0.0,0.16405092466550653,0.15000392665600745,0.24403038193328483,0.17061611374407584,0.028708133971291867,0.16113744075829384,0.17061611374407584,20.19674650704433,93.26923076923077,0.9509803921568627
codeqwen,file_size,c,rs,1.0,1.0,0.32775774916347994,0.11763102769889948,0.23517373088908108,0.26,0.04081632653061225,0.24000000000000002,0.26,23.729735780418697,84.48275862068965,0.8867924528301887
stablecode,file_exists,java,cpp,1.0,0.0,0.3848713629709521,0.42347995597148824,0.46618799544825706,0.3401360544217687,0.1931034482758621,0.2857142857142857,0.3401360544217687,56.59407626033247,91.17647058823529,1.0
magicoder7b,bit_ops,cpp,js,1.0,1.0,0.5837455606329681,0.40948949270169094,0.7076425280582818,0.5118483412322274,0.3636363636363637,0.4739336492890995,0.5023696682464455,45.221252825544966,131.8840579710145,1.411764705882353
yicoder2b,file_size,py,go,1.0,0.0,0.4489916102255984,0.23628667260417166,0.4735916666666667,0.4166666666666667,0.2127659574468085,0.375,0.4166666666666667,47.748957766498975,150.0,1.6896551724137931
granitecode3b,int_arith,go,c,1.0,0.0,0.18136894803456435,0.3446071737579454,0.5206632438431343,0.4285714285714286,0.22368421052631576,0.3766233766233767,0.3766233766233767,41.46637867632141,74.35897435897436,0.8421052631578947
stablecode,str_prepend,c,java,1.0,1.0,0.33585294669451193,0.0,0.414520911360799,0.21621621621621623,0.0,0.21621621621621623,0.21621621621621623,33.597774018229615,266.66666666666663,2.875
codegeex4,str_cmp,cpp,java,1.0,1.0,0.20100845492496394,0.15052570825191539,0.3326997585997291,0.15306122448979592,0.06666666666666665,0.13775510204081634,0.15306122448979592,37.58706773776547,175.73529411764704,1.7185185185185186
yicoder9b,file_size,c,go,1.0,0.0,0.4723824491768732,0.22389477715855702,0.5015339469120983,0.3609022556390977,0.183206106870229,0.3308270676691729,0.3609022556390977,54.69628728021691,243.75,2.7586206896551726
dolphincoder7b,bit_ops,py,go,1.0,0.0,0.31070813130486785,0.13181373718641876,0.3806802429625164,0.10684474123539232,0.02680067001675042,0.08347245409015024,0.10684474123539232,31.95197537342184,455.7692307692308,4.568627450980392
granitecode8b,dir_make,c,cpp,1.0,0.0,0.25616446158945805,0.1269305383067628,0.3938790464092089,0.40601503759398494,0.07633587786259544,0.3157894736842105,0.40601503759398494,35.22651335674754,118.86792452830188,1.1764705882352942
granitecode8b,str_append,js,go,1.0,0.0,0.10282258064516128,0.0,0.08356545961002784,0.0,0.0,0.0,0.0,10.186021342228821,100.0,1.0
yicoder9b,str_prepend,go,py,1.0,1.0,0.38397714621016166,0.06508674570296273,0.1607717041800643,0.42857142857142855,0.23076923076923078,0.42857142857142855,0.42857142857142855,6.72985755898317,73.68421052631578,0.75
codegeex4,str_concat,rs,java,1.0,1.0,0.4541448810367207,0.5714545134275905,0.6912154020089982,0.6153846153846153,0.44000000000000006,0.6153846153846153,0.6153846153846153,72.08759776221399,42.857142857142854,0.4444444444444444
codegemma7b,str_interp,go,java,1.0,1.0,0.33838748037121585,0.27059838134709996,0.6699958385351644,0.37209302325581395,0.1951219512195122,0.2325581395348837,0.37209302325581395,49.484383225809935,184.6153846153846,2.0833333333333335
magicoder7b,str_cmp,py,go,1.0,0.0,0.314431710815539,0.12192752712492924,0.2820982177248435,0.2987951807228915,0.08716707021791768,0.1975903614457831,0.2987951807228915,25.44707139964848,87.90322580645162,0.8979591836734694
magicoder7b,int_cmp,rs,java,1.0,1.0,0.46632031435733573,0.34654028648703766,0.5239669514864769,0.5974025974025974,0.3026315789473684,0.5064935064935066,0.5974025974025974,46.73844216267593,60.0,0.6486486486486487
codeqwen,file_exists,cpp,c,1.0,1.0,0.37179568552451453,0.3583608859267672,0.40128158104430073,0.2807017543859649,0.16568047337278105,0.2456140350877193,0.2807017543859649,45.32804673866963,80.8080808080808,0.8571428571428571
codellama7b,int_factors,cpp,rs,1.0,0.0,0.44101790000970076,0.2224313005576139,0.3975704425679723,0.5054945054945056,0.17777777777777778,0.39560439560439564,0.48351648351648346,35.68969817150108,74.03846153846155,0.8235294117647058
yicoder2b,str_concat,js,py,1.0,1.0,0.17148036051693702,0.05338168421129262,0.09836065573770492,0.14285714285714288,0.07407407407407407,0.14285714285714288,0.14285714285714288,15.675827135897046,93.75,0.9642857142857143
yicoder9b,str_interp,java,cpp,1.0,1.0,0.2470490170326778,0.2079057546373361,0.4462232655692281,0.5,0.27272727272727276,0.4411764705882353,0.5,34.05657997178235,65.71428571428571,0.7575757575757576
magicoder7b,str_match,rs,java,1.0,0.0,0.209557271809542,0.05117424394608936,0.19957983193277312,0.0684931506849315,0.0,0.0547945205479452,0.0684931506849315,26.065828708870697,414.28571428571433,5.136363636363637
magicoder7b,int_arith,rs,py,1.0,1.0,0.08675345340201623,0.053920168043568056,0.18206595630776046,0.12030075187969924,0.0,0.10526315789473684,0.12030075187969924,21.036509494998285,91.95402298850574,0.9130434782608695
deepseekcoder7b,int_cmp,go,cpp,1.0,1.0,0.35741518786076587,0.19898725157204572,0.4376501241705003,0.4727272727272727,0.196319018404908,0.44848484848484854,0.46060606060606063,34.98942243661245,64.04494382022472,0.6704545454545454
stablecode,int_arith,go,py,1.0,0.0,0.04194441346165097,0.034741139321718906,0.19468271156338066,0.0909090909090909,0.0,0.08441558441558442,0.07792207792207792,22.9751659855611,244.82758620689654,2.9420289855072466
deepseekcoder7b,str_substring,java,py,1.0,1.0,0.2168819809097572,0.07069285757731748,0.2680250810088975,0.18556701030927839,0.020833333333333332,0.12371134020618557,0.17525773195876287,26.332867789951127,94.94949494949495,1.0813953488372092
codegemma7b,int_arith,rs,cpp,1.0,1.0,0.6846040151953178,0.5716254096234652,0.706766155088853,0.7448275862068966,0.6153846153846154,0.7448275862068966,0.7310344827586206,62.53035298533071,38.23529411764706,0.3880597014925373
deepseekcoder7b,logic_ops,go,rs,1.0,0.0,0.3272331300948472,0.19736602860556657,0.32040535772143364,0.48192771084337355,0.2222222222222222,0.43373493975903615,0.48192771084337355,31.19957386861365,67.27272727272727,0.6792452830188679
granitecode8b,bit_ops,go,py,1.0,1.0,0.13510345567778903,0.01922433587853632,0.13771110534707365,0.13531353135313529,0.03642384105960264,0.11221122112211221,0.13531353135313529,9.80351103767345,95.60878243512974,0.9341317365269461
codellama7b,str_cmp,c,js,1.0,0.0,0.25,0.0,0.024424284717376135,0.0,0.0,0.0,0.0,4.188240354605946,100.0,1.0
codegeex4,file_create,cpp,rs,1.0,1.0,0.10989566245814125,0.1498754373584893,0.2619220291216534,0.15568862275449102,0.03636363636363636,0.14371257485029942,0.15568862275449102,26.228351096761237,137.3134328358209,1.5333333333333334
deepseekcoderv2,bit_ops,rs,go,1.0,1.0,0.16511453073518867,0.1520823140242468,0.23395842916041948,0.1851851851851852,0.049999999999999996,0.13580246913580246,0.1851851851851852,23.222184098866734,93.26923076923077,0.9313725490196079
deepseekcoder7b,logic_ops,c,cpp,1.0,0.0,0.5644947084305653,0.45619648627896686,0.581982190622865,0.6923076923076924,0.5882352941176471,0.6923076923076924,0.6923076923076924,50.11583067781322,44.642857142857146,0.43636363636363634
stablecode,str_concat,go,java,1.0,1.0,0.6753184020461448,0.3812881411245963,0.8557076941947215,0.5242718446601942,0.4158415841584159,0.5242718446601942,0.5242718446601942,64.22211090815065,171.42857142857142,1.7777777777777777
codegemma7b,str_substring,js,py,1.0,0.0,0.39718319013460524,0.351448305359552,0.5579040276903713,0.6170212765957447,0.4193548387096774,0.5851063829787234,0.6170212765957447,59.455154547360976,51.515151515151516,0.5697674418604651
yicoder2b,str_cmp,c,cpp,1.0,1.0,0.2771726462437312,0.11969215109012582,0.2728732658020011,0.23696682464454974,0.0380952380952381,0.17535545023696683,0.23222748815165878,24.593329213149005,87.82608695652175,0.8973214285714286
deepseekcoder7b,str_concat,c,java,1.0,1.0,0.6755449116715138,0.48600043732183035,0.6725485105015803,0.684931506849315,0.5352112676056339,0.6575342465753424,0.684931506849315,78.19129351118107,75.0,0.8148148148148148
granitecode8b,str_interp,go,c,1.0,0.0,0.36800671303347204,0.3290791700392709,0.7099657767825347,0.5652173913043478,0.3181818181818182,0.5217391304347826,0.5652173913043478,54.93781865907409,78.94736842105263,1.0555555555555556
codegeex4,str_interp,cpp,py,1.0,1.0,0.3413374501448259,0.17360745523271282,0.6201363643000014,0.37499999999999994,0.13333333333333333,0.25,0.37499999999999994,43.26101140720849,154.54545454545453,1.8888888888888888
deepseekcoder7b,str_match,py,c,1.0,0.0,0.3355299091256945,0.15813690656236992,0.4794472222065008,0.2620320855614973,0.06451612903225806,0.1925133689839572,0.25133689839572193,42.38030023176071,200.0,2.074074074074074
codellama7b,file_size,js,java,1.0,1.0,0.4865983241312921,0.23059205008001768,0.5239120633247208,0.23255813953488366,0.12598425196850394,0.23255813953488366,0.23255813953488366,48.0868110155447,356.0,3.7083333333333335
codegeex4,int_arith,c,go,1.0,0.0,0.3308207158719453,0.2913019348602554,0.4865091500627851,0.3695652173913044,0.13186813186813187,0.33695652173913043,0.358695652173913,51.79708929015548,123.61111111111111,1.2394366197183098
deepseekcoder7b,file_create,go,py,1.0,1.0,0.37746870083708395,0.135105588282971,0.39969659843678274,0.1923076923076923,0.03921568627450981,0.1923076923076923,0.1923076923076923,39.42833185906408,321.7391304347826,3.5714285714285716
deepseekcoderv2,logic_ops,rs,cpp,1.0,1.0,0.518291133123959,0.2549493037959274,0.5631623212783852,0.41489361702127664,0.23655913978494625,0.3936170212765957,0.41489361702127664,46.58915392286847,175.0,1.7636363636363637
codellama7b,file_create,rs,js,1.0,1.0,0.3415208398726578,0.13836748563532994,0.43602116402116414,0.17073170731707318,0.075,0.17073170731707318,0.17073170731707318,37.060118184329646,257.14285714285717,2.8333333333333335
codellama7b,logic_ops,go,c,1.0,0.0,0.6116484711052261,0.6740619063372022,0.9356025630263857,0.793103448275862,0.6071428571428571,0.793103448275862,0.793103448275862,76.21260921229498,25.0,0.25925925925925924
codellama7b,str_concat,rs,java,1.0,0.0,0.5287156667725726,0.6483418491372405,0.812323280750376,0.7169811320754718,0.5490196078431373,0.7169811320754718,0.7169811320754718,74.69460785527859,32.142857142857146,0.3333333333333333
codegemma7b,str_substring,py,js,1.0,0.0,0.5207225790907268,0.3308903364137271,0.5949275611337038,0.6057692307692308,0.4174757281553398,0.576923076923077,0.6057692307692308,53.92828973741112,55.88235294117647,0.6105263157894737
granitecode3b,str_concat,java,go,1.0,1.0,0.4306983852272614,0.19351380423669964,0.4359168071079429,0.47311827956989244,0.32967032967032966,0.4516129032258065,0.47311827956989244,28.31846635547368,69.56521739130434,0.7058823529411765
codegemma7b,str_prepend,js,rs,1.0,0.0,0.3805750244300105,0.5200970009529278,0.8470971987521123,0.4347826086956522,0.1904761904761905,0.34782608695652173,0.4347826086956522,59.46144440637213,90.0,1.0
codellama7b,dir_make,js,rs,1.0,0.0,0.39988851582269774,0.04791680686611346,0.26122647299509005,0.06185567010309279,0.031249999999999997,0.06185567010309279,0.06185567010309279,16.000940778409657,1988.888888888889,22.25
yicoder9b,logic_ops,go,py,1.0,1.0,0.6948697732833344,0.779835241947678,0.9088439420979576,0.7317073170731707,0.5128205128205129,0.7317073170731707,0.7317073170731707,78.84166680816791,36.84210526315789,0.3684210526315789
dolphincoder7b,bit_ops,c,go,1.0,1.0,0.18961053446324888,0.15675129458107456,0.26858822122601184,0.17241379310344826,0.08139534883720931,0.1149425287356322,0.17241379310344826,25.0680621604028,91.34615384615384,0.9215686274509803
codegeex4,int_factors,cpp,c,1.0,1.0,0.1514039215394158,0.21107475091183658,0.30673884024990483,0.37260273972602737,0.08264462809917356,0.25205479452054796,0.37260273972602737,32.90698721064356,85.64814814814815,0.8672985781990521
dolphincoder7b,str_concat,go,c,1.0,1.0,0.32690459847653025,0.5262025471577924,0.5631369210813116,0.43243243243243246,0.2018348623853211,0.3243243243243243,0.43243243243243246,60.31164909982976,77.19298245614034,0.8867924528301887
stablecode,logic_ops,go,c,1.0,0.0,0.9392931191916185,0.87574707055861,0.9743379290932385,0.9310344827586207,0.8928571428571429,0.9310344827586207,0.9310344827586207,92.84132919709033,10.714285714285714,0.1111111111111111
granitecode3b,logic_ops,rs,py,1.0,1.0,0.3566387787568748,0.17250603708746712,0.4423492059199972,0.31746031746031744,0.06557377049180327,0.31746031746031744,0.31746031746031744,37.20334403900004,178.94736842105263,1.631578947368421
granitecode3b,logic_ops,c,go,1.0,0.0,0.4774956206688918,0.6221745892432566,0.9241833053904385,0.7058823529411765,0.44897959183673475,0.7058823529411765,0.7058823529411765,77.79729630380588,37.5,0.391304347826087
magicoder7b,int_factors,js,go,1.0,1.0,0.18262253387664004,0.09689964462266534,0.20512153585421575,0.27074235807860264,0.07048458149779736,0.20087336244541484,0.27074235807860264,31.117555482779117,87.5,0.9
deepseekcoderv2,str_substring,py,java,1.0,1.0,0.2090969433058466,0.08937218099018929,0.3066158357771262,0.13612565445026178,0.010582010582010581,0.10471204188481675,0.13612565445026178,37.27238036699347,213.79310344827584,2.5510204081632653
dolphincoder7b,dir_make,rs,cpp,1.0,0.0,0.2217823207298554,0.15672987556123433,0.2807569795228485,0.24742268041237112,0.021052631578947368,0.16494845360824742,0.24742268041237112,39.3663009718167,88.67924528301887,0.9215686274509803
yicoder2b,str_concat,py,js,1.0,1.0,0.4411696870024458,0.028365228729536306,0.2334959563994375,0.09803921568627451,0.04000000000000001,0.09803921568627451,0.09803921568627451,12.014095663841207,1112.5,12.285714285714286
codeqwen,logic_ops,cpp,java,1.0,1.0,0.48639024584819657,0.4056290242239847,0.7844387755102042,0.34883720930232553,0.16666666666666666,0.34883720930232553,0.34883720930232553,62.12757106975002,144.82758620689654,1.5
granitecode3b,file_exists,py,c,1.0,0.0,0.25665349288577344,0.25245450604797137,0.37546423638801474,0.18644067796610167,0.08547008547008547,0.16949152542372878,0.18644067796610167,39.628117423607826,122.22222222222223,1.3626373626373627
dolphincoder7b,file_rename,c,js,1.0,1.0,0.15256507373735662,0.4335232141294635,0.6406301145662848,0.1904761904761905,0.0,0.1904761904761905,0.1904761904761905,42.506974612773405,92.3076923076923,1.0
